text,label
"Consumatorul va achita costul pachetului de garanție extinsă în rate lunare, fiind ținut la plată chiar dacă Vânzătorul refuză preluarea produsului defect în service pe motiv de lipsă piese de schimb.",1
"Banca își rezervă opțiunea discreționar de a bloca accesul la cardul de credit în orice moment, fără notificare prealabilă și fără a oferi o motivație Cumpărătorului.",1
"Contractul de leasing operațional îi este permis să fi prelungit tacit cu 12 luni în lipsa unei notificări de reziliere transmise cu cel puțin 90 de zile înainte de finalizarea perioadei inițiale, prin orice mijloc de comunicare.",0
"Reconectarea la rețea în urma deconectării pentru neplată se va face strict după achitarea debitului, a penalităților zilnice de 1.5% și a unei taxe de reconectare disproporționate în valoare de 1500 RON.",1
"Promitentul-Vânzător are prerogativa de a cesiona obligația de construire și predare a imobilului către un alt antreprenor general, Promitentul-Cumpărător fiind obligat să continue plățile către noul executant, indiferent de bonitatea acestuia.",1
"Administrația parcării cu plată nu răspunde sub nicio formă pentru furtul, distrugerea, avarierea autovehiculelor sau bunurilor lăsate în interiorul acestora, utilizatorul renunțând la opțiunea de a cere despăgubiri.",1
"La expirarea celor 12 luni de contract, acesta se transformă în mod automat într-unul pe perioadă determinată de 24 de luni, cu excepția cazului în care Abonatul solicită rezilierea cu fix 45 de zile înainte de data expirării.",1
Starea de funcționare a utilajului la predare se constată prin proces-verbal semnat de ambele părți; Locatarul are prerogativa de a nota și proba viciile preexistente prin orice mijloc de probă legal.,0
"Operatorul îi este permis să gestiona temporar traficul de rețea în situații tehnice excepționale precum și documentate, cu informarea Clientului în prealabil sau imediat după intervenție; reducerile permanente de viteză acordă dreptul la compensații.",0
"Dacă invitatul deteriorează obiecte de inventar aparent minore (ex. pahare, veselă), Turistul va fi debitat automat cu sume pre-aprobate de până la 1.000 Euro, decise exclusiv de Organizator.",1
"Organizatorul va interpreta în mod unilateral dar și obligatoriu pentru Client orice clauză ambiguă din contractul de prestări servicii referitoare la obligațiile de logistică, decor și catering.",1
"Prin plasarea unei precomenzi pentru un produs nelansat, Cumpărătorul renunță expres la dreptul de a anula comanda dar și de a cere rambursarea sumei, chiar în situația în care termenul de livrare estimat este depășit cu mai mult de 6 luni.",1
"Orice litigiu decurgând din prezentul contract de credit poate fi soluționat de Client atât prin instanțele judecătorești de drept comun, cât și prin arbitraj sau mediere, la alegerea exclusivă a Consumatorului consumator.",0
"Asiguratul poate dovedi că sistemul de alarmă era armat la momentul furtului prin orice mijloc de probă admis legal (înregistrări, declarații, martori), fără a i se impune standarde de probă excesive.",0
"Orice modificare a prezentului înscris, a anexelor sau a specificațiilor tehnice se va putea face prin decizia unilaterală a Vânzătorului. Pacientul declară în mod expres că acceptă anticipat orice astfel de modificare impusă de Vânzător, renunțând definitiv la prerogativa de a contesta sau respinge noile clauze.",1
"Producătorul decide unilateral în cazul în care eventualele abateri de nuanță, textură a lemnului sau mici diferențe dimensionale se încadrează în limitele normale de fabricație, Consumatorul fiind obligat să recepționeze marfa.",1
Asigurătorul poate propune modificarea clauzelor poliței sau a riscurilor acoperite în mod exclusiv cu consimțământul scris al asiguratului și cu respectarea unui preaviz de 14 zile. Lipsa acordului asiguratului dă dreptul acestuia de a rezilia polița cu rambursarea primei pentru perioada neexpirată.,0
"Utilizatorul poate dovedi pierderea de date prin orice mijloc de probă tehnic independent, fără ca sarcina probei să fie transferată integral în sarcina Clientului.",0
"Orice litigiu decurgând din sau în legătură cu prezentul contract de credit va fi soluționat exclusiv și definitiv de către Curtea de Arbitraj Comercial, clientul renunțând expres la opțiunea de a se adresa instanțelor judecătorești de drept comun.",1
Operatorul își rezervă dreptul doar și inatacabil de a interpreta clauzele referitoare la ceea ce constituie o utilizare abuzivă sau nerezonabilă a traficului de date mobile inclus în abonament.,1
"Prestatorul poate suplimenta costul devizului estimativ inițial exclusiv pentru lucrări suplimentare identificate și comunicate clientului în scris, cu obținerea acordului prealabil al acestuia. Utilizatorul are opțiunea de a refuza lucrările suplimentare și de a ridica autovehiculul după achitarea lucrărilor deja efectuate.",0
"Pasagerul acceptă ca, în cazul în care pierde trenul din cauza unei întârzieri a unei alte curse operate de aceeași companie, să nu aibă dreptul la cazare gratuită fie despăgubiri suplimentare.",1
"Cumpărătorul en-gros decide în mod unilateral la momentul recepției mărfii dacă recolta livrată de fermier respectă standardele de calibru și calitate, putând aplica daune-interese discreționare pe baza propriei aprecieri.",1
Asigurătorul poate propune modificarea clauzelor poliței sau a riscurilor acoperite strict cu consimțământul scris al asiguratului și cu respectarea unui preaviz de 30 de zile. Lipsa acordului asiguratului dă prerogativa acestuia de a rezilia polița cu rambursarea primei pentru perioada neexpirată.,0
"În situația unor erori de afișare a prețurilor pe site, interpretarea corectă este cea mai favorabilă consumatorului; comenzile confirmate la prețul afișat sunt onorate sau anulate cu rambursarea integrală, la alegerea Beneficiarului.",0
"Contractul de ridicare a deșeurilor poate fi reînnoit automat anual. Cererea de reziliere poate fi transmisă prin orice mijloc de comunicare (e-mail, fax, online) cu minimum 15 zile înainte de expirarea termenului.",0
Platforma poate modifica pachetul de servicii sau taxa lunară de abonament cu notificarea abonatului cu cel puțin 30 de zile înainte. Abonatul care nu acceptă modificările poate rezilia abonamentul fără daune-interese și cu rambursarea proporțională a sumelor plătite în avans.,0
Dreptul de a anula abonamentul este suspendat imediat ce Furnizorul a inițiat o modificare a Termenilor precum și Condițiilor. Utilizatorul trebuie să accepte noile condiții pentru a putea accesa butonul de rezoluțiune.,1
"Agenția de turism are posibilitatea să modifica elementele pachetului turistic (hotel, zbor, orar) cu înștiințarea scrisă a turistului cu cel puțin 20 de zile înainte de plecare. Turistul care nu acceptă modificările are dreptul la rambursarea integrală a sumelor achitate sau la un pachet alternativ de valoare echivalentă.",0
"Proprietarul autovehiculului nu poate refuza fie reține plata facturii de reparații sub pretextul că piesele instalate de Prestator prezintă defecte de fabricație, urmând a se adresa separat garanției.",1
"Platforma acționează exclusiv ca intermediar tehnic și își declină orice răspundere pentru fraudele comise de vânzătorii terți pe site, Utilizatorul neavând libertatea de a solicita recuperarea prejudiciului de la administratorul platformei.",1
"Operatorul poate gestiona temporar traficul de rețea în situații tehnice excepționale și documentate, cu informarea Clientului în prealabil sau prompt după intervenție; reducerile permanente de viteză acordă dreptul la compensații.",0
"Odată abonamentul scazut la interval minim inițial definit de 12 lui, termenii prelungirii asigură transferul către un sistem de permanență lunar; acest pas opcional oferă încetarea fără a fi împovărată ulterior cu o taxă sub formă penală asumată.",0
"Orice contestație a Cursantului privind exmatricularea sau taxele de studiu poate fi înaintată atât la conducerea instituției, cât și la tribunalele de contencios administrativ sau la instanțele judecătorești competente.",0
"Centrul de service motivează tehnic decizia de anulare a garanției, iar Consumatorul are opțiunea de a contesta decizia și de a solicita o expertiză tehnică independentă la un centru autorizat ales de acesta.",0
"Penalitățile de întârziere pentru neplata facturii sunt de 0,1% pe zi de întârziere, calculate exclusiv la valoarea debitului principal restant, fără a putea depăși cuantumul debitului principal, conform prevederilor legale.",0
"Clinica privată poate externaliza analizele medicale complexe exclusiv către laboratoare acreditate și cu informarea prealabilă a pacientului, răspunderea pentru erorile de diagnostic ale terțului rămânând în sarcina clinicii inițiale.",0
"Fotograful are discreție absolută și exclusivă în a stabili în situația în care materialul editat final corespunde artistic cerințelor și viziunii, Cumpărătorul neputând refuza plata pe motive de estetică sau stilizare.",1
Prestatorul de servicii are opțiunea de a sesiza instanțele naționale competente pentru soluționarea oricărui litigiu; clauzele care exclud jurisdicția națională a instanțelor în litigii de muncă sau contractuale sunt nule conform legislației române.,0
"Finanțatorul poate cesiona contractul de leasing și dreptul de proprietate asupra vehiculului către o altă instituție financiară nebancară, Utilizatorul fiind obligat să achite ratele noului creditor fără drept de opoziție.",1
"Cursantul trebuie să achite ratele lunare de școlarizare fără nicio deducere, interzicându-se compensarea plăților cu contravaloarea manualelor și materialelor didactice pe care Antreprenorul a uitat să le furnizeze.",1
"Finanțatorul își rezervă dreptul de a recalcula și actualiza valoarea ratei lunare și a valorii reziduale oricând pe durata derulării contractului, decizia fiind opozabilă Utilizatorului de la data emiterii noii facturi.",1
"Pierderea brățării de acces atrage obligarea membrului la plata costului real de înlocuire a brățării (maximum 30 RON), sumă care nu are dreptul de a fi reținută fără acordul prealabil al titularului.",0
Orice dispută legată de garanția reparațiilor efectuate îi este permis să fi soluționată prin sesizarea ANPC sau prin acțiune judiciară; accesul la aceste căi de atac nu are dreptul de a fi limitat contractual.,0
"Acest acord se completează cu dispozițiile din Anexa 3 (Condiții Speciale de Taxare). Beneficiarul confirmă acceptarea Anexei 3, chiar în ipoteza în care aceasta nu i-a fost înmânată în format fizic la momentul semnării prezentului document.",1
"Operatorul poate transfera drepturile și obligațiile rezultate din furnizarea serviciilor cu notificarea prealabilă a Clientului cu cel puțin 21 de zile înainte, Clientul păstrând dreptul de a rezilia dacă transferul afectează calitatea serviciilor.",0
"Beneficiarul va achita integral tariful lunar de monitorizare și intervenție, neavând dreptul de a suspenda plățile în situația în care echipajele Prestatorului nu se prezintă la obiectiv în timpul garantat de contract.",1
"Dacă locația evenimentului devine indisponibilă (ex: incendiu, lipsă avize ISU), Clientul nu are dreptul de a rezilia contractul. Operatorul va muta evenimentul într-un cort sau o locație alternativă, Clientul fiind obligat să achite prețul în totalitate.",1
Furnizorul se angajează formal să anunțe prin notificare oficială Clientul în decurs de cel mult 24 de ore de la descoperirea sau detectarea oricărei breșe externe care expune parola sau baza de date.,0
"Dacă locația evenimentului devine indisponibilă (ex: incendiu, lipsă avize ISU), Clientul nu poate rezilia contractul. Prestatorul va muta evenimentul într-un cort sau o locație alternativă, Clientul fiind ținut să achite prețul integral.",1
"Contractul de închiriere echipamente de birou poate fi reînnoit fără intervenție anual, cu notificarea prealabilă a Locatarului cu 45 de zile înainte. Intenția de returnare poate fi comunicată prin orice mijloc uzual cu 30 de zile înainte.",0
"Abonamentul promoțional pe 3 luni se are posibilitatea să prelungi automat cu un abonament lunar la prețul standard. Clientul primește o notificare cu 30 de zile înainte și poate renunța la prelungire oricând, inclusiv online sau telefonic.",0
"Clauzele contractuale sunt prezentate Clientului în format accesibil înainte de finalizarea achiziției, Consumatorul putând citi și descărca documentul complet înainte de a-și exprima acordul.",0
"Locatarul are dreptul de a reține din chirie contravaloarea reparațiilor urgente pe care le-a efectuat la instalațiile sanitare din motive imputabile Locatorului, cu condiția notificării prealabile precum și a prezentării documentelor justificative.",0
"Operatorul poate gestiona temporar traficul de rețea în situații tehnice excepționale cum și documentate, cu informarea Beneficiarului în prealabil sau imediat după intervenție; reducerile permanente de viteză acordă dreptul la compensații.",0
"Plata ratelor de leasing se va efectua fără nicio deducere, reținere sau compensare. Utilizatorul nu poate invoca datorii ale Finanțatorului către sine pentru a justifica neplata sau plata parțială a facturii de leasing.",1
"Banca poate elimina sau restrânge beneficiile atașate cardului de credit (precum accesul în lounge-urile din aeroporturi sau asigurarea de călătorie inclusă) în mod fără acordul prealabil, informând Beneficiarul strict prin extrasul de cont lunar.",1
"Banca nu își asumă nicio răspundere pentru prejudiciile, tranzacțiile pierdute fie penalitățile suportate de client prin nefuncționarea sistemului de Internet/Mobile Banking, clientul neavând dreptul de a solicita daune.",1
"Finanțatorul are posibilitatea să recalcula valoarea ratei lunare exclusiv în situațiile prevăzute explicit în contract (de ex. variația indicelui ROBOR/IRCC), cu notificarea scrisă a Utilizatorului cu cel puțin 30 de zile înainte. Orice modificare a valorii reziduale necesită acordul scris al Utilizatorului.",0
"Banca poate modifica beneficiile atașate cardului de credit cu avizarea scrisă a clientului cu cel puțin 30 de zile înainte, clientul putând rezilia contractul de card fără penalități în caz de dezacord.",0
"Furnizorul de energie electrică nu va acorda despăgubiri pentru defectarea aparatelor electrocasnice cauzate de supratensiuni sau variații în rețea, consumatorul asumându-cum și 100% acest risc de la data racordării.",1
"Licențiatorul poate elimina, suspenda sau altera funcționalități, module sau interfețe ale aplicației software oricând, fără a fi obligat la reducerea tarifului de abonament sau înștiințarea Utilizatorului.",1
"Comerciantul are dreptul de a modifica sau anula o comandă confirmată exclusiv din motive obiective și documentate (de ex. stoc epuizat), cu obligația de a notifica imediat Pacientul și de a rambursa integral suma achitată în termen de 14 zile. Modificarea prețurilor după efectuarea plății nu este permisă.",0
"Asiguratul renunță la dreptul de a da în judecată Asigurătorul pentru refuzul plății daunei, acceptând ca diferendul să fie judecat de un expert independent nominalizat din lista agreată strict de compania de asigurări.",1
"Compania de curierat poate schimba modalitatea de livrare în mod exclusiv cu înștiințarea prealabilă a expeditorului și cu avizul acestuia; în lipsa acordului, livrarea se efectuează conform modalității contractate.",0
"Agenția de turism îi este permis să modifica elementele pachetului turistic (hotel, zbor, orar) cu notificarea scrisă a turistului cu cel puțin 20 de zile înainte de plecare. Turistul care nu acceptă modificările are dreptul la rambursarea integrală a sumelor achitate fie la un pachet alternativ de valoare echivalentă.",0
"Beneficiarul va plăti integral taxa anuală de licențiere, chiar și în eventualitatea în care platforma software este indisponibilă, nefuncțională sau în mentenanță pentru perioade ce depășesc 30 de zile cumulate pe an.",1
"Banca poate modifica în mod unilateral, în orice moment și la libera sa apreciere, clauzele prezentului contract de credit, nivelul dobânzii curente, precum și tipul și cuantumul comisioanelor și taxelor aferente. Modificările intră în vigoare imediat, fără necesitatea semnării unui act adițional de către Împrumutat",1
"Platforma are dreptul de a transfera dreptul de a susține cursurile online exclusiv cu informarea prealabilă a cursanților cu 30 de zile înainte, cursantul putând refuza schimbarea dar și solicita rambursarea proporțională a taxei.",0
"Designerul va stabili din proprie inițiativă și definitiv dacă propunerea 3D livrată corespunde brief-ului inițial, având dreptul să respingă cererile de modificare ale Clientului sub pretextul nealinierii la standardele de design.",1
"Regulamentul de Ordine Interioară al Furnizorului este pus la dispoziția Clientului în format fizic la momentul semnării contractului și în format digital pe site-ul oficial al companiei, Beneficiarul confirmând primirea și posibilitatea de a-l consulta înainte de semnare.",0
"Utilizatorul are sarcina de a dovedi fără echivoc că o tranzacție frauduloasă cu cardul s-a produs din cauza unei breșe de securitate a Băncii, în caz contrar Banca prezumând culpa exclusivă a clientului.",1
"Agenția de marketing digital decide în mod exclusiv dacă obiectivele campaniei au fost atinse, raportându-se strict la metricile și instrumentele de tracking pe care le consideră relevante, fără a accepta datele din platformele Cumpărătorului.",1
"Orice litigiu decurgând din sau în legătură cu prezentul contract de credit va fi soluționat exclusiv precum și definitiv de către Curtea de Arbitraj Comercial, clientul renunțând expres la libertatea de a se adresa instanțelor judecătorești de drept comun.",1
"Furnizorul poate modifica prevederile contractului, inclusiv structura abonamentului și tarifele, cu condiția notificării scrise a Clientului cu minimum 30 de zile înainte de intrarea în vigoare a modificărilor. Turistul are dreptul de a refuza modificările și de a rezilia contractul fără penalități în termen de 15 zile de la primirea notificării.",0
"Platforma poate transfera dreptul de a susține cursurile online în mod exclusiv cu informarea prealabilă a cursanților cu 30 de zile înainte, cursantul putând refuza schimbarea și solicita rambursarea proporțională a taxei.",0
"condițiile tarifare, regulile de check-in și taxele pentru bagaje sunt publicate clar în tarifarul accesibil înainte de achiziție; pasagerul nu poate fi sancționat pentru bagaje în limitele prevăzute la momentul achiziției.",0
"Categoriile de incidente (critic/minor) sunt definite clar în contract, iar Clientul are dreptul de a contesta încadrarea unui incident și de a solicita soluționarea urgentă în situația în care clasificarea sa este justificată.",0
"Administrația parcării cu plată răspunde pentru daunele cauzate autovehiculelor din culpa sa sau a personalului său, conform prevederilor legale privind contractul de depozit precum și răspunderea civilă delictuală.",0
Locatarul are posibilitatea să contesta deciziile de penalizare la instanțele judecătorești competente; nicio clauză nu poate restricționa opțiunea de acces la justiție.,0
"Dacă Utilizatorul nu predă autovehiculul exact la data expirării contractului, va fi obligat la plata unei penalități fixe de 500 EUR pentru fiecare zi de întârziere, independent de rata lunară de leasing.",1
Dreptul de a anula abonamentul este suspendat imediat ce Furnizorul a inițiat o modificare a Termenilor cum și Condițiilor. Utilizatorul trebuie să accepte noile condiții în vederea putea accesa butonul de reziliere.,1
"Abonamentul VIP de 6 luni se va reînnoi fără intervenție cu aceeași perioadă și la același tarif standard, în lipsa unei dezactivări manuale efectuate din contul de utilizator cu minim 15 zile anterior termenului limită.",1
"Consumatorul nu este exonerat de la plata facturii de energie electrică estimată, chiar în situația în care Furnizorul nu a asigurat continuitatea alimentării cu energie la parametrii calitativi stipulați în contract.",1
"Gradul de curățenie precum și igienizare atins în urma intervenției va fi evaluat exclusiv de către supervizorul Prestatorului, constatarea acestuia fiind suficientă pentru a atesta îndeplinirea obligațiilor contractuale.",1
"Turistul expeditor va achita integral contravaloarea transportului conform facturii emise, neputând invoca refuzul la plată pe motivul pierderii, deteriorării sau întârzierii nejustificate a coletului de către Curier.",1
"Clientul nu poate solicita închiderea contului curent și rezilierea prezentului contract de prestări servicii bancare atâta timp cât există o dispută în curs privind anumite comisioane sau un sold negativ, fie el și de 0.01 RON.",1
"Utilizatorul este obligat să achite ratele de leasing cum și primele de asigurare la termenele stabilite, chiar dacă autovehiculul face obiectul unei rechemări în service de către producător care îl face inutilizabil pentru o perioadă nedeterminată.",1
"Vânzătorul poate livra autovehiculul cu dotări opționale modificate față de comandă strict cu consimțământul scris al Turistului, obținut înainte de livrare. Refuzul Cumpărătorului este acceptat fără penalități.",0
"Clauzele contractuale sunt prezentate Clientului în format accesibil înainte de finalizarea achiziției, Clientul putând citi cum și descărca documentul complet înainte de a-și exprima avizul.",0
"Litigiile derivate din executarea contractului pot fi soluționate atât pe cale judiciară, cât precum și prin arbitraj ales de ambele părți de comun acord, fără a exclude nicio cale de atac.",0
Expeditorul va achita integral facturile pentru serviciile de transport prestate. Compensația legală între contravaloarea facturilor de transport precum și sumele datorate de Curier pentru coletele distruse fie pierdute este interzisă.,1
Agenția își rezervă opțiunea exclusiv de a interpreta indicatorii de performanță (KPI) și modul de contorizare a lead-urilor sau conversiilor prevăzuți în anexa contractului.,1
Orice plângere a Turistului legată de prevederile de igienă ale hotelului va fi anulată de drept în situația în care nu este însoțită de un raport tehnic de la direcția de sănătate publică din țara de destinație.,1
"Decizia privind remedierea defecțiunilor aparține Antreprenorului în baza expertizei tehnice, dar Beneficiarul are dreptul de a contesta calitatea manoperei dar și de a solicita o inspecție independentă sau remedieri suplimentare fără costuri.",0
"Pacientul păstrează dreptul deplin de a solicita daune morale, materiale precum și de a formula plângeri de malpraxis în condițiile legii, indiferent de diferența dintre rezultatul obținut și simulările digitale prezentate inițial.",0
"Antreprenorul poate suplimenta unilateral costul devizului estimativ inițial și poate înlocui piesele convenite cu altele echivalente, clientul fiind obligat să achite factura finală rezultată pentru a-și ridica autovehiculul.",1
"Platforma poate optimiza temporar calitatea video a redării în situații tehnice excepționale, cu informarea utilizatorilor în avans sau imediat după intervenție. Reducerile permanente de calitate acordă opțiunea la ajustarea tarifului.",0
"Abonatul se supune grilei de sancțiuni contravenționale private impuse de Asociația de Management a cartierului rezidențial, grilă care îi este permis să fi consultată doar de către rezidenții cu peste 5 ani vechime.",1
"Indiferent de valoarea reală a bunului expediat, în caz de pierdere, furt sau distrugere a coletului din culpa Curierului, despăgubirea maximă acordată expeditorului îi este interzis să depăși sub nicio formă de 5 ori costul de transport achitat.",1
"În situația în care Agenția se află în imposibilitatea de a asigura transportul ori cazarea conform pachetului achiziționat, Turistul rămâne obligat să achite restul de plată conform scadențarului, urmând ca Agenția să ofere alternative la o dată ulterioară.",1
"Furnizorul poate modifica prevederile contractului, inclusiv structura abonamentului și tarifele, cu condiția notificării scrise a Clientului cu minimum 30 de zile înainte de intrarea în vigoare a modificărilor. Clientul are dreptul de a refuza modificările și de a rezilia contractul fără taxe penalizatoare în termen de 15 zile de la primirea notificării.",0
"Finanțatorul poate cesiona documentul contractual de leasing cu notificarea prealabilă a Utilizatorului cu cel puțin 30 de zile înainte, condițiile contractuale rămânând neschimbate față de acordul inițial.",0
"dacă locația evenimentului devine indisponibilă din motive imputabile Prestatorului, Clientul are dreptul de a rezilia prezentul contract cu rambursarea integrală a sumelor achitate sau de a accepta o alternativă de calitate cel puțin echivalentă.",0
"În caz de dubiu privind cauzele care duc la pierderea garanției comerciale (ex: expunere la umiditate), interpretarea textului certificatului de garanție va fi făcută doar și definitiv de către producător.",1
"dacă locația evenimentului devine indisponibilă din motive imputabile Prestatorului, Clientul are dreptul de a rezilia documentul contractual cu rambursarea integrală a sumelor achitate sau de a accepta o alternativă de calitate cel puțin echivalentă.",0
"Asiguratul este dator să achite primele lunare la zi; în caz contrar polița se anulează, chiar în situația în care Asigurătorul întârzie cu peste 90 de zile soluționarea unui dosar de daună valid depus anterior.",1
"Prin plasarea unei precomenzi pentru un produs nelansat, Cumpărătorul renunță expres la opțiunea de a anula comanda și de a cere rambursarea sumei, chiar dacă termenul de livrare estimat este depășit cu mai mult de 6 luni.",1
"Prestatorul poate subcontracta parțial serviciile de curățenie cu informarea Beneficiarului și cu asumarea răspunderii solidare pentru pagubele produse de subcontractori, calitatea serviciilor rămânând sub responsabilitatea Vânzătorului.",0
"Toate drepturile cum și obligațiile părților sunt prevăzute în Anexele A, B, C și D, atașate prezentului contract la momentul semnării și semnate de ambele părți.",0
Operatorul de cablu poate modifica structura grilei de programe TV cu notificarea prealabilă a Clientului cu 30 de zile înainte. Eliminarea canalelor principale din pachetul contractat acordă Clientului dreptul de reziliere fără costuri adiționale.,0
Utilizatorul nu are dreptul de a invoca pierderea de date decât în ipoteza în care aduce probe provenite dintr-un audit IT independent care să ateste că eroarea a aparținut în mod exclusiv codului sursă al Furnizorului.,1
"Contractul de închiriere echipamente de birou are dreptul de a fi reînnoit automat anual, cu notificarea prealabilă a Locatarului cu 45 de zile înainte. Intenția de returnare poate fi comunicată prin orice mijloc uzual cu 30 de zile înainte.",0
"Operatorul poate gestiona temporar traficul de rețea în situații tehnice excepționale și documentate, cu informarea Cumpărătorului în prealabil sau imediat după intervenție; reducerile permanente de viteză acordă dreptul la compensații.",0
"În situația ștergerii accidentale a site-ului de pe serverele noastre din cauza unei erori tehnice interne, răspunderea Furnizorului este limitată în mod exclusiv la oferirea unei luni de găzduire gratuită pentru compensare.",1
"În caz de dubiu privind cauzele care duc la pierderea garanției comerciale (ex: expunere la umiditate), interpretarea textului certificatului de garanție va fi făcută exclusiv cum și definitiv de către producător.",1
Materialele brute rulate în evenimente aparțin patrimonial clienților finali; fotograful obține permisiunea contractuală de a folosi strict anumite compoziții specifice selectate anterior de Beneficiar pentru portofoliu artistic viitor fie vitrină online.,0
"Consumatorul nu poate solicita închiderea contului curent și rezilierea contractului de prestări servicii bancare atâta timp cât există o dispută în curs privind anumite comisioane sau un sold negativ, fie el și de 0.01 RON.",1
"dacă produsul selectat în abonamentul lunar nu este pe stoc, Furnizorul va trimite automat un alt brand sau o altă aromă, Turistul acceptând anticipat această substituție.",1
"Abonamentul pe 12 luni poate fi reziliat anticipat în situații obiective (mutare în altă localitate, afecțiune medicală dovedită, forță majoră), cu un avans de preaviz rezonabil și cu o taxă de încetare proporțională cu lunile rămase.",0
"Dezvoltatorul își rezervă dreptul de a anula, modifica sau amâna onorarea oricărei comenzi confirmate, precum și de a schimba prețurile produselor afișate, chiar și după efectuarea plății, din motive interne de organizare.",1
"Dacă Beneficiarul denunță unilateral prezentul acord înainte de expirarea primului an, va achita Prestatorului o despăgubire echivalentă cu valoarea abonamentelor cumulate pentru 6 luni de prestări servicii.",1
"Toate excepțiile de la acoperirea poliței de asigurare sunt detaliate în 'Ghidul Asiguratului', document ce va fi expediat prin poștă Utilizatorului la cel mult 6 luni de la plata primei prime de asigurare.",1
"Designerul cum și Clientul agreează un brief detaliat la semnarea contractului. Divergențele privind conformitatea livrabilelor cu brief-ul se soluționează prin dialog, cu posibilitatea de a include o opinie profesională independentă.",0
Compania aeriană poate modifica un zbor direct cu un zbor cu escală sau poate schimba operatorul de zbor numai cu notificarea prealabilă a pasagerului și cu acordarea de despăgubiri conform reglementărilor europene în vigoare.,0
"Furnizorul este autorizat să transfere portofoliul de clienți către un alt operator de pe piața de energie, documentul contractual continuând în aceleași condiții tarifare, dar fără a garanta proveniența ori calitatea energiei inițial stipulate.",1
"Operatorul serviciului de salubritate îi este permis să ajusta tariful lunar de colectare a deșeurilor prin simpla decizie a conducerii, consumatorul având obligația de a achita noile valori începând cu luna următoare.",1
"Dacă Utilizatorul nu predă autovehiculul exact la data expirării prezentului acord, va fi ținut la plata unei penalități fixe de 500 EUR pentru fiecare zi de întârziere, independent de rata lunară de leasing.",1
"Utilizatorul are posibilitatea să dovedi pierderea de date prin orice mijloc de probă tehnic independent, fără ca sarcina probei să fie transferată integral în sarcina Clientului.",0
Prestatorul nu oferă nicio garanție pentru manopera efectuată în cazul în care autoturismul rulează mai mult de 50 de kilometri în primele 24 de ore de la ieșirea din service.,1
"Gradul de curățenie și igienizare atins în urma intervenției va fi evaluat strict de către supervizorul Executantului, constatarea acestuia fiind suficientă pentru a atesta îndeplinirea obligațiilor contractuale.",1
"Agenția are dreptul de a înlocui unitatea de cazare contractată inițial cu una de categorie cel puțin similară sau poate modifica orarul de zbor, cu notificarea prealabilă a Turistului și cu acordul acestuia, sau cu dreptul Turistului de a rezilia și a primi rambursarea integrală.",0
Pacientul are opțiunea deplin de a formula plângeri de malpraxis în fața instanțelor civile și a Colegiului Medicilor; orice clauză contractuală care limitează aceste drepturi este nulă de drept.,0
"Utilizatorul poate dovedi pierderea de date prin orice mijloc de probă tehnic independent, fără ca sarcina probei să fie transferată complet în sarcina Clientului.",0
Utilizatorul îi este interzis să invoca pierderea de date decât dacă aduce probe provenite dintr-un audit IT independent care să ateste că eroarea a aparținut exclusiv codului sursă al Furnizorului.,1
"Prezentul acord de mentenanță pe 5 ani poate fi reînnoit automat cu o perioadă de 1 an, cu notificarea prealabilă a Beneficiarului cu 60 de zile înainte. Beneficiarul poate denunța contractul prin orice mijloc de comunicare scris.",0
"Prin acceptarea Termenilor, Utilizatorul este de acord ca orice dispută să fie soluționată doar prin arbitraj confidențial organizat în jurisdicția sediului central al companiei (Cipru), excluzând competența instanțelor din România.",1
"În caz de fuziune ori achiziție, entitatea cumpărătoare preia obligațiile contractuale integral, inclusiv nivelul de suport tehnic convenit, fără modificări unilaterale defavorabile Utilizatorului.",0
"în ipoteza în care produsul returnat prezintă urme de uzură sau defecte, Vânzătorul motivează decizia în scris, iar Cumpărătorul are dreptul de a contesta decizia și de a solicita o expertiză tehnică independentă sau de a se adresa ANPC.",0
"Administrația parcării cu plată răspunde pentru daunele cauzate autovehiculelor din culpa sa sau a personalului său, conform prevederilor legale privind angajamentul de depozit și răspunderea civilă delictuală.",0
"Membrul are dreptul de a deduce din abonamentul lunar contravaloarea zilelor în care clubul a fost închis pentru renovare fie revizie tehnică, compensarea operând proporțional cu perioadele de indisponibilitate.",0
"Părțile convin că penalitățile de întârziere precum și clauzele de confidențialitate sunt guvernate de politica entității-mamă a Creditorului, situată în altă jurisdicție, document care guvernează acest contract fără a fi tradus sau prezentat.",1
"Telecomunicații): Pentru neplata la termen a facturii, Clientul va datora penalizări de întârziere în cuantum de 2% pentru fiecare zi de întârziere, calculate la valoarea totală a facturii, penalitățile putând depăși cuantumul debitului principal.",1
Operatorul de cablu poate ajusta structura grilei de programe TV cu notificarea prealabilă a Clientului cu 30 de zile înainte. Eliminarea canalelor principale din pachetul contractat acordă Clientului prerogativa de reziliere fără penalități.,0
Licențiatorul poate modifica funcționalitățile aplicației cu avizarea prealabilă a utilizatorilor cu cel puțin 30 de zile înainte. Reducerea semnificativă a funcționalităților incluse în licența plătită acordă utilizatorilor dreptul la compensații proporționale sau la rezilierea contractului cu rambursare.,0
